6,13,8,7,23,13,0,15,0,0.4993811408062865,10
24,13,1,0,10,8,23,17,1,0.7828705331935097,4
6,4,16,17,16,26,0,4,1,1.0,2
0,13,13,0,15,5,4,17,1,0.07292823754481592,2
4,8,12,0,1,24,0,12,1,0.192618061834817,88
0,14,8,1,3,0,3,11,1,0.7780162699703939,58
11,17,12,11,3,0,3,1,0,0.9212073801465308,12
7,7,12,10,10,7,3,11,0,0.6451521810465417,8
1,1,15,0,6,12,0,22,1,0.2159838693759133,8
22,17,12,11,6,24,0,0,0,0.8894364515618058,18
1,0,1,3,6,25,3,3,1,0.15864018490045262,18
17,4,0,0,6,2,8,16,1,0.8719279203698893,8
4,0,8,0,10,13,23,0,1,0.15044165667042209,18
0,17,12,11,15,0,6,1,0,0.903139725318542,36
0,20,1,0,10,12,1,1,1,0.7294860058456221,10
16,0,2,10,15,11,3,1,0,0.7588818555956276,34
4,7,1,3,10,1,1,6,0,0.8258234169312343,20
0,14,18,1,15,0,4,1,1,0.8462635446647193,20
0,4,0,7,7,18,16,10,0,0.5276988165198273,56
0,13,1,0,10,8,23,17,1,0.5638231002250501,12
1,20,1,12,0,12,1,1,1,0.9366806008859234,28
0,2,13,17,11,2,0,22,1,0.27460016179554303,38
1,17,24,11,6,1,0,0,0,0.9096723142849773,26
0,12,1,0,21,1,6,4,0,0.4666229630627514,80
0,14,8,1,3,0,3,1,1,0.6460271060952987,80
1,17,12,11,3,0,3,1,0,0.9134801908962975,56
11,12,24,0,3,0,3,1,0,0.7164015936837739,146
3,24,0,3,3,0,11,0,0,0.7381570986258479,208
6,0,12,16,3,0,3,15,0,0.8902380336232996,102
6,12,12,0,3,0,3,15,0,0.8664501235016054,164
