0,11,12,4,15,8,7,6,0,0.8841372695849652,6
6,25,12,6,0,4,1,17,1,0.5450456413329965,4
21,18,18,7,0,12,2,1,0,0.43028891466324515,10
0,5,8,0,1,1,0,17,1,0.3958253112223151,42
3,18,4,0,21,7,22,10,0,0.7256502445376225,6
4,24,0,0,3,25,7,11,1,0.21619818158346793,6
1,25,19,1,22,12,0,4,1,0.33055441208079417,8
0,12,11,0,1,1,10,3,0,0.9053207622125907,10
6,13,10,1,0,18,7,15,1,1.0,10
0,11,12,4,15,8,3,0,0,0.8895535486862945,6
3,18,4,7,3,12,1,10,0,0.6675141492675759,104
1,0,0,0,3,9,1,1,1,0.7059423273502357,28
0,26,0,21,10,1,7,1,1,0.5353896964686597,14
22,8,24,0,3,7,1,0,0,0.6039586524457037,44
11,8,18,4,0,4,22,10,0,0.5289012962599563,38
16,0,2,22,1,17,3,1,0,0.7501090146090241,50
0,24,24,0,10,17,10,3,0,0.8387870104816004,16
0,0,0,7,1,2,1,24,1,0.2990862662577417,54
0,27,8,3,0,0,0,0,1,0.6272148503838209,38
7,12,0,3,6,1,2,0,0,0.4855195053019705,34
21,0,2,0,16,17,3,3,0,0.7499227241973483,30
0,14,8,4,3,0,0,0,1,0.736457071851411,54
0,12,24,0,10,17,10,0,0,0.7365748100883063,102
0,1,8,1,0,1,15,0,0,0.6258503656934602,80
0,24,0,0,21,23,7,6,0,0.8463632323150589,50
0,14,24,0,1,0,1,0,1,0.692890334568379,74
1,0,2,0,21,7,1,1,0,0.6236426264482684,310
0,24,24,0,1,1,3,3,0,0.8021358740100395,148
