3,24,7,1,1,2,15,6,0,0.8998533815431846,14
0,14,18,6,0,7,1,1,1,0.4450352714812724,42
2,8,5,3,0,3,1,2,0,0.22334422485802774,12
1,4,18,17,1,17,7,25,0,0.2771679150492381,4
6,14,1,0,6,24,1,1,1,0.7401649439463911,20
1,1,5,1,6,4,13,1,0,0.43918079683740197,6
0,2,0,12,0,12,2,1,1,0.16339523426810798,50
15,10,4,4,0,23,3,0,0,1.0,6
11,24,0,0,6,18,22,25,0,0.7778300118388646,6
0,0,5,1,22,7,21,10,0,0.8281939826465936,10
22,19,4,3,21,23,15,3,0,0.6461462016561286,6
0,2,25,24,11,25,22,12,1,0.8854641437292332,12
0,0,5,22,0,7,21,25,0,0.9194514939038514,8
13,1,13,3,21,2,6,1,0,0.2625816897751825,12
15,0,21,10,0,18,3,15,1,0.9979051916346247,8
7,17,1,0,6,24,6,11,0,0.638900639714824,28
22,24,4,4,10,23,15,0,0,0.9461205528675463,12
11,4,18,1,6,4,22,1,0,0.4995475636793536,180
10,2,13,11,11,12,0,7,1,0.3980143924149766,18
0,0,5,15,0,7,21,13,0,0.7117564518992477,22
0,24,0,23,7,8,22,21,0,0.7749154379986922,14
0,9,4,12,7,7,22,0,1,0.6905577257612174,38
6,14,18,1,6,18,1,1,1,0.8354492065229107,16
1,18,0,11,4,0,11,21,0,0.7891149554147361,78
8,0,8,1,0,4,17,1,1,0.5348509126722654,66
1,19,0,3,6,0,16,1,1,0.26168294006177106,98
10,4,17,22,3,1,0,15,0,0.9661859035555035,64
6,4,18,1,6,4,6,1,0,0.7079021483625474,254
1,17,1,0,6,0,11,1,0,0.8343502175732308,276
