0,8,18,11,22,0,16,14,0,1.0,2
16,25,5,18,1,0,4,16,1,0.7424193550294856,12
0,0,0,0,1,0,4,7,1,0.0047180820811925095,80
6,2,8,0,6,8,16,7,0,0.07948279869414876,12
3,17,0,0,21,11,0,3,0,0.9721166052405901,28
3,14,0,7,7,0,24,8,0,0.42036450507984713,2
4,25,19,21,10,0,1,0,0,0.2146321769849897,44
0,17,0,21,15,17,3,19,0,1.0,4
21,9,12,21,1,4,7,25,0,0.8666423025012511,4
0,24,13,21,15,17,3,19,0,1.0,4
3,0,4,16,21,4,17,15,0,0.826135684800775,4
22,21,4,0,10,17,1,15,0,1.0,6
3,12,18,4,10,17,21,0,0,0.8477706878799436,18
11,2,1,11,3,17,21,0,0,0.6400400748787303,18
0,9,19,21,1,4,1,0,1,0.5665816284286463,36
4,24,8,12,6,4,23,24,1,0.9783564290861835,8
22,13,3,3,0,17,1,21,1,0.2653247125578321,10
0,17,0,21,15,17,3,10,0,0.9382075093226011,10
3,17,0,0,21,3,0,3,0,0.9788410152858495,6
3,12,2,21,0,23,21,3,0,0.9555355580947762,26
16,18,8,16,3,8,1,1,0,0.6277096760078307,54
1,8,12,4,0,18,15,15,0,0.605020351257397,36
15,12,8,22,11,2,6,15,0,0.938279963664584,12
0,9,8,0,21,0,23,0,1,0.8573733379068773,18
3,17,0,0,7,0,0,3,0,0.7878466957928124,48
0,0,4,22,21,0,4,0,0,0.6213359264889393,80
0,9,8,0,1,4,7,0,1,0.6623358810217409,270
3,17,0,16,3,0,1,1,0,0.8980252435053937,68
0,17,0,0,1,0,6,0,0,0.8274968266700085,458
