21,4,6,10,21,24,4,4,0,0.5943981044639806,2
10,2,24,15,15,12,1,12,1,0.6517443943523995,4
16,13,0,12,8,12,16,16,0,0.4790766596885587,2
0,20,0,0,15,1,0,1,1,0.700945751443369,36
16,2,2,7,15,23,0,0,0,0.8309764097876118,12
12,4,4,3,0,23,15,11,0,0.6601767817324928,6
2,2,0,12,10,4,7,24,1,0.6308280115423823,6
3,25,15,0,21,4,3,1,1,0.7071414740569533,18
16,0,18,0,15,23,0,21,0,0.8865030740129228,20
0,7,0,0,15,23,0,8,0,0.6763003428076387,8
0,19,4,16,0,23,21,6,0,0.7149273418497255,8
13,19,8,7,3,12,1,4,1,0.7393297228272993,16
18,8,0,0,15,23,0,8,0,0.7231404356001636,16
3,4,8,3,15,2,0,1,0,0.5519755957090564,54
3,8,13,0,21,1,3,1,0,0.5239018331721177,12
0,18,19,0,15,23,1,0,0,0.7081487905692123,28
0,26,0,7,1,2,0,1,1,0.4238175973352756,122
0,18,12,0,1,18,3,17,1,0.10709050569284773,18
1,0,24,7,10,0,21,10,0,0.8266665241897251,40
0,2,13,0,3,1,24,1,1,0.4867626922950472,26
0,0,25,7,1,23,0,21,0,0.9347293926937947,32
10,2,0,15,15,23,1,0,0,0.7753177045075592,48
3,12,24,0,1,12,6,1,0,0.7534936703661272,78
0,20,0,0,1,1,16,1,1,0.704146120950288,34
0,26,0,0,15,2,0,1,1,0.5328885583810288,102
0,1,0,0,3,1,21,1,0,0.6816957566350653,188
16,0,4,0,6,23,0,21,0,0.8894719119351242,88
3,12,0,0,1,12,16,1,0,0.6665735754577977,352
