1,8,8,0,1,21,3,18,1,1.0,2
11,2,0,16,1,3,1,3,0,0.7783942159612385,22
3,5,4,6,3,12,22,24,1,0.6138287772816184,4
17,24,17,24,6,0,1,23,1,0.7561239149718025,4
0,4,10,1,3,8,22,10,1,0.42436480142127486,2
3,0,4,11,10,8,11,25,0,0.7966286579932592,8
3,13,4,1,7,13,11,10,0,0.19254287283160543,8
13,8,0,6,10,13,7,23,1,0.995199038941381,8
0,4,24,21,3,4,22,10,0,0.6702342960519363,36
0,12,10,21,21,7,3,15,0,0.7050338416623356,12
3,13,18,6,3,12,22,24,1,0.6066069676631399,20
1,18,0,3,1,15,1,15,0,0.8741567726415342,16
3,4,12,4,3,0,22,10,0,0.7350920495342652,78
10,8,0,7,11,0,22,15,0,0.5764772820654518,56
2,4,1,0,6,17,2,4,0,0.15005443225296178,26
3,5,4,11,10,8,0,4,1,0.3099945763544554,24
7,1,25,7,3,23,11,0,0,0.5813100639014551,16
1,24,25,0,3,0,6,3,0,0.7363133775383757,70
2,8,25,0,7,8,23,2,1,0.7310469219675432,18
0,0,8,6,0,1,11,25,0,0.27426408536370595,58
10,13,4,3,3,17,6,10,0,0.735422763168674,34
3,8,3,21,0,12,1,6,1,0.5484828849396228,24
1,7,2,3,1,17,1,15,0,0.9170606311653485,24
4,0,0,1,1,1,17,7,1,0.23993697246046475,96
11,17,12,0,0,4,7,1,0,0.7824731694299412,64
7,23,0,0,15,4,0,16,0,0.8287447026116417,52
1,14,8,0,0,2,10,0,1,0.5960751912140352,144
10,24,12,0,3,17,1,3,0,0.8918067047915774,118
1,24,2,0,0,0,6,3,0,0.7813168683559009,322
