3,17,0,0,0,1,11,0,0,0.8676849564423268,10
13,8,4,7,16,0,4,7,1,0.349034788465324,10
0,24,0,3,1,17,11,6,0,0.8313210529141489,16
10,10,0,0,0,12,1,0,0,1.0,6
0,17,0,0,0,17,0,11,0,0.7502758697730381,24
0,0,0,3,21,17,6,26,0,0.6692069351255095,16
0,8,8,0,0,19,1,0,1,0.26410168032660075,18
7,13,3,10,21,12,1,0,1,0.6239127661441122,8
3,18,0,3,1,16,1,0,0,0.9683314727050611,8
7,0,25,23,22,7,1,23,0,0.42593390181963886,12
0,17,0,0,3,0,2,6,0,0.8609387665741164,10
24,18,12,1,0,3,3,0,0,0.5442766919782178,10
0,0,0,0,0,9,0,11,1,0.7223757996998663,10
3,0,0,0,24,1,11,0,0,0.4888522561293437,16
0,0,13,4,3,12,12,2,1,0.5965560730289076,18
7,27,18,6,1,0,1,0,1,0.912570126312422,12
3,18,0,0,1,16,11,0,0,0.935152642368247,12
0,18,0,10,0,3,1,0,0,0.6233587081357406,52
0,17,0,0,0,7,0,11,0,0.7663099739449208,18
0,14,0,3,0,18,1,0,1,0.7867934929536222,82
0,17,0,3,1,17,1,0,0,0.8432985277835477,52
0,8,8,0,1,0,21,6,0,0.6886574004414658,114
0,14,12,0,1,0,6,0,1,0.6849337780860714,62
0,17,0,0,0,12,1,0,0,0.7635214949377946,218
0,5,0,3,1,18,1,0,1,0.4046722512759273,152
0,24,0,0,0,0,3,6,0,0.8169282878940187,414
